Open,High,Low,Close,Volume,Adj Close
13.1,13.1,13.1,13.1,0,11.613
13.2,13.2,13.2,13.2,0,11.702
13.0,13.5,13.0,13.5,500,11.968
13.5,13.5,13.4,13.4,0,11.879000000000001
13.4,13.4,13.4,13.4,0,11.879000000000001
13.26,13.26,13.26,13.26,0,11.755
13.37,13.37,13.37,13.37,0,11.852
13.01,13.01,13.01,13.01,0,11.533
13.07,13.07,13.07,13.07,0,11.585999999999999
13.6,13.6,13.6,13.6,0,12.056
13.75,13.75,13.75,13.75,0,12.189
14.07,14.07,14.07,14.07,0,12.472999999999999
14.03,14.03,14.03,14.03,0,12.437999999999999
14.5,14.5,14.5,14.5,0,12.854000000000001
14.21,14.21,14.21,14.21,0,12.597000000000001
14.21,14.73,14.21,14.73,0,13.058
14.64,14.64,14.64,14.64,0,12.978
15.3,15.3,15.3,15.3,0,13.562999999999999
15.95,15.95,15.95,15.95,0,14.14
15.9,15.9,15.9,15.9,0,14.095
15.95,15.95,15.95,15.95,0,14.14
15.8,15.95,15.8,15.95,100,14.14
15.9,15.9,15.9,15.9,0,14.095
15.75,15.75,15.75,15.75,0,13.962
15.25,15.25,15.25,15.25,0,13.519
14.9,14.9,14.9,14.9,0,13.209000000000001
14.9,14.9,14.9,14.9,0,13.209000000000001
14.85,14.85,14.85,14.85,0,13.164000000000001
15.3,15.3,15.3,15.3,0,13.562999999999999
15.3,15.3,15.3,15.3,0,13.562999999999999
15.5,15.5,15.5,15.5,0,13.741
15.4,15.6,15.4,15.4,0,13.652000000000001
15.55,15.55,15.55,15.55,0,13.785
16.07,16.07,16.07,16.07,0,14.245999999999999
15.8,15.8,15.8,15.8,0,14.007
15.8,15.8,15.8,15.8,0,14.007
16.5,16.5,16.5,16.5,0,14.627
17.3,17.8,17.3,17.8,1000,15.78
17.5,17.5,17.5,17.5,0,15.514000000000001
17.35,17.35,17.35,17.35,0,15.380999999999998
17.4,17.4,17.4,17.4,0,15.425
18.15,18.15,18.15,18.15,0,16.09
18.9,18.9,18.9,18.9,0,16.755
19.08,19.08,19.08,19.08,0,16.914
19.16,19.16,19.16,19.16,0,16.985
19.96,19.96,19.96,19.96,0,17.694000000000003
21.05,21.24,21.04,21.24,300,18.829
21.0,21.09,21.0,21.09,2000,18.695999999999998
21.05,21.05,21.05,21.05,0,18.660999999999998
21.05,21.05,21.05,21.05,0,18.660999999999998
21.3,21.3,21.3,21.3,0,18.882
20.3,20.3,20.3,20.3,0,17.996
20.1,20.1,20.1,20.1,0,17.819000000000003
20.05,20.05,20.05,20.05,0,17.774
20.5,20.5,20.5,20.5,0,18.173
20.65,20.65,20.65,20.65,2000,18.305999999999997
20.0,20.0,20.0,20.0,0,17.73
20.2,20.2,20.2,20.2,0,17.907
20.5,20.5,20.5,20.5,0,18.173
21.0,21.03,21.0,21.03,2000,18.643
21.1,21.1,21.1,21.1,0,18.705
21.51,21.51,21.51,21.51,0,19.067999999999998
21.3,21.3,21.3,21.3,0,18.882
21.4,21.4,21.4,21.4,0,18.971
22.31,22.31,22.31,22.31,0,19.778
22.51,23.0,22.51,23.0,2000,20.389
23.75,24.0,23.75,24.0,1000,21.276
24.1,24.1,24.1,24.1,200,21.365
23.52,24.45,23.52,24.45,200,21.675
24.2,24.2,24.05,24.05,200,21.32
23.5,23.5,23.5,23.5,0,20.833000000000002
24.2,24.2,24.08,24.08,700,21.346999999999998
23.5,23.5,23.5,23.5,0,20.833000000000002
23.35,23.35,23.32,23.32,200,20.673000000000002
24.0,24.0,23.87,23.87,900,21.160999999999998
23.85,23.85,23.85,23.85,0,21.143
24.0,24.0,24.0,24.0,0,21.276
23.81,23.81,23.81,23.81,0,21.107
23.85,24.04,23.85,23.96,4100,21.24
23.96,23.96,23.96,23.96,0,21.24
23.53,23.53,23.53,23.53,0,20.859
23.5,23.5,23.5,23.5,0,20.833000000000002
23.8,24.25,23.8,24.25,0,21.497
24.29,24.65,24.29,24.65,500,21.851999999999997
23.9,23.9,23.9,23.9,0,21.186999999999998
24.3,24.3,24.3,24.3,0,21.541999999999998
24.31,24.31,24.31,24.31,0,21.551
24.5,24.5,24.5,24.5,0,21.719
24.5,24.5,24.5,24.5,0,21.719
24.51,24.51,24.51,24.51,200,21.728
24.55,24.55,24.55,24.55,0,21.763
24.6,24.75,24.6,24.75,200,21.941
24.4,24.4,24.4,24.4,0,21.63
24.4,24.4,24.4,24.4,0,21.63
24.6,24.6,24.6,24.6,0,21.808000000000003
24.6,24.6,24.6,24.6,0,21.808000000000003
24.6,24.65,24.6,24.65,2000,21.851999999999997
24.22,24.22,24.22,24.22,0,21.471
24.0,24.0,24.0,24.0,0,21.276
24.0,24.0,24.0,24.0,0,21.276
23.81,23.81,23.81,23.81,0,21.107
23.54,23.54,23.54,23.54,0,20.868000000000002
23.55,23.55,23.55,23.55,0,20.877
23.55,23.55,23.55,23.55,0,20.877
23.6,25.05,23.6,24.88,100,22.055999999999997
24.9,24.9,24.9,24.9,0,22.074
24.9,24.9,24.9,24.9,0,22.074
24.9,24.9,24.7,24.7,100,21.896
24.55,24.55,24.55,24.55,0,21.763
24.7,24.7,24.7,24.7,0,21.896
24.5,25.7,24.5,25.7,5000,22.783
26.9,27.35,26.9,27.35,1800,24.246
27.25,27.25,27.25,27.25,0,24.156999999999996
28.52,28.52,28.52,28.52,0,25.283
29.3,29.3,29.3,29.3,0,25.974
29.0,29.4,29.0,29.2,4000,25.886
28.4,28.4,28.4,28.4,0,25.176
28.01,28.01,28.01,28.01,0,24.831
28.01,28.01,28.01,28.01,4000,24.831
27.86,27.86,27.86,27.86,0,24.698
28.0,28.0,28.0,28.0,0,24.822
28.9,28.9,28.9,28.9,0,25.62
28.9,29.6,28.9,29.6,0,26.24
29.35,29.35,29.35,29.35,0,26.019000000000002
28.6,28.6,28.6,28.6,0,25.354
29.46,29.46,29.46,29.46,0,26.116
30.45,30.45,30.45,30.45,0,26.994
30.4,30.4,30.4,30.4,0,26.949
30.3,30.3,30.3,30.3,0,26.861
29.51,29.51,29.51,29.51,0,26.16
28.8,28.8,28.8,28.8,0,25.531
28.6,28.63,28.6,28.63,0,25.38
28.21,28.21,28.21,28.21,0,25.008000000000003
28.02,28.02,28.02,28.02,0,24.84
27.21,27.21,27.21,27.21,0,24.122
28.11,28.11,28.11,28.11,0,24.919
27.8,27.8,27.8,27.8,0,24.645
27.9,27.9,27.9,27.9,0,24.733
28.0,28.0,28.0,28.0,0,24.822
28.0,28.0,28.0,28.0,0,24.822
27.5,27.5,27.5,27.5,700,24.379
27.01,27.01,27.01,27.01,0,23.944000000000003
26.75,26.75,26.75,26.75,300,23.714000000000002
26.4,26.4,26.4,26.4,0,23.403000000000002
27.0,27.0,27.0,27.0,0,23.935
27.8,27.8,27.8,27.8,0,24.645
26.73,26.73,26.73,26.73,0,23.695999999999998
27.51,27.51,27.51,27.51,0,24.386999999999997
27.66,27.66,27.66,27.66,0,24.52
27.1,27.1,27.1,27.1,0,24.024
27.1,27.1,27.1,27.1,0,24.024
26.5,26.5,26.5,26.5,0,23.491999999999997
27.0,27.0,27.0,27.0,0,23.935
27.55,27.55,27.55,27.55,0,24.423000000000002
27.5,27.5,27.5,27.5,0,24.379
27.25,27.25,27.05,27.05,100,23.98
28.3,28.3,28.3,28.3,100,25.088
30.1,31.75,30.1,31.75,200,28.146
31.15,31.15,31.15,31.15,0,27.614
31.05,31.05,31.05,31.05,100,27.526
29.5,29.5,29.25,29.25,200,25.93
29.5,29.5,29.5,29.5,0,26.151999999999997
29.6,29.6,29.6,29.6,0,26.24
29.1,29.1,29.1,29.1,0,25.796999999999997
29.1,29.1,29.1,29.1,0,25.796999999999997
29.11,30.0,29.11,30.0,0,26.595
29.45,29.45,29.45,29.45,0,26.107
29.51,29.51,29.51,29.51,0,26.16
30.05,30.05,30.05,30.05,0,26.639
30.8,30.8,30.8,30.8,0,27.304000000000002
31.5,31.5,31.5,31.5,0,27.925
31.81,31.81,31.81,31.81,0,28.199
31.6,31.6,31.6,31.6,0,28.013
31.9,32.2,31.9,32.2,300,28.545
32.4,32.5,32.4,32.5,300,28.811
34.0,34.0,34.0,34.0,0,30.141
35.91,35.91,35.91,35.91,0,31.834
35.75,35.75,35.75,35.75,0,31.691999999999997
35.7,36.82,35.7,36.82,100,32.641
36.2,36.2,36.2,36.2,0,32.091
36.11,36.11,36.11,36.11,0,32.010999999999996
36.0,36.0,35.82,35.82,100,31.754
37.0,37.0,37.0,37.0,0,32.8
37.0,37.0,37.0,37.0,0,32.8
37.4,40.4,37.4,40.4,400,35.814
40.4,42.0,40.4,42.0,100,37.233000000000004
41.0,41.0,41.0,41.0,0,36.346
40.7,40.7,40.7,40.7,0,36.08
41.0,41.0,39.8,39.8,600,35.282
40.95,40.95,40.95,40.95,0,36.302
40.5,40.5,40.5,40.5,0,35.903
40.0,40.0,40.0,40.0,0,35.46
40.45,40.45,40.45,40.45,0,35.859
40.0,40.0,40.0,40.0,0,35.46
40.02,40.02,40.02,40.02,0,35.478
40.4,40.4,40.4,40.4,0,35.814
40.05,40.05,40.05,40.05,0,35.504
40.15,40.15,40.15,40.15,0,35.593
40.17,40.17,40.17,40.17,0,35.61
39.14,39.9,39.14,39.9,200,35.371
39.2,40.4,39.2,40.4,8700,35.814
40.5,40.5,40.5,40.5,0,35.903
42.7,43.49,42.7,43.49,100,38.554
44.78,48.93,44.78,48.93,900,43.376000000000005
48.6,48.6,48.6,48.6,0,43.083999999999996
48.0,48.0,46.0,46.0,500,40.779
46.52,46.52,46.52,46.52,0,41.24
47.51,47.51,47.51,47.51,0,42.117
49.5,49.5,49.5,49.5,0,43.881
53.2,53.2,53.2,53.2,0,47.162
51.6,53.15,51.6,53.15,100,47.117
52.2,52.2,52.15,52.15,100,46.231
52.0,52.0,52.0,52.0,0,46.098
51.2,51.2,49.5,49.5,0,43.881
48.81,50.0,48.81,50.0,0,44.325
49.1,49.1,49.1,49.1,0,43.527
49.0,49.0,49.0,49.0,0,43.438
46.5,46.5,46.5,46.5,0,41.222
45.72,45.72,44.8,44.8,0,39.715
45.5,45.5,45.5,45.5,0,40.335
46.01,46.01,46.01,46.01,0,40.788000000000004
49.5,49.5,49.5,49.5,0,43.881
49.8,49.8,49.8,49.8,0,44.147
49.63,49.63,49.63,49.63,0,43.997
48.51,48.51,48.51,48.51,0,43.004
49.9,50.4,49.9,50.4,5000,44.678999999999995
49.72,49.72,49.72,49.72,0,44.077
50.5,50.5,50.5,50.5,0,44.768
49.5,49.5,49.5,49.5,0,43.881
48.5,48.5,48.5,48.5,0,42.995
49.3,49.3,49.3,49.3,0,43.70399999999999
49.12,49.12,49.12,49.12,0,43.545
50.5,50.5,50.5,50.5,0,44.768
51.56,51.56,51.56,51.56,0,45.708
51.1,51.1,51.1,51.1,0,45.3
51.0,51.0,51.0,51.0,0,45.211000000000006
52.0,52.0,52.0,52.0,0,46.098
51.7,51.7,51.7,51.7,0,45.832
50.61,50.61,50.61,50.61,0,44.865
50.5,50.5,50.5,50.5,0,44.768
48.5,48.5,48.5,48.5,0,42.995
49.0,49.0,49.0,49.0,0,43.438
48.2,48.2,48.2,48.2,0,42.729
49.1,49.1,49.1,49.1,0,43.527
49.0,51.25,49.0,51.1,6200,45.3
49.0,49.0,49.0,49.0,0,43.438
48.31,48.31,48.31,48.31,0,42.827
48.89,48.89,48.89,48.89,0,43.341
48.2,48.2,48.2,48.2,0,42.729
50.4,50.4,50.4,50.4,0,44.678999999999995
50.0,51.08,50.0,51.08,0,45.282
49.5,49.5,49.5,49.5,0,43.881
50.0,50.0,50.0,50.0,0,44.325
50.0,50.0,50.0,50.0,0,44.325
49.87,49.87,49.87,49.87,0,44.208999999999996
50.0,50.0,50.0,50.0,0,44.325
50.25,50.25,50.25,50.25,0,44.54600000000001
51.0,51.0,51.0,51.0,0,45.211000000000006
50.02,50.02,50.02,50.02,0,44.342
48.08,48.08,48.08,48.08,0,42.623000000000005
47.5,47.5,47.5,47.5,0,42.108000000000004
45.11,45.11,45.11,45.11,0,39.99
43.9,43.9,43.9,43.9,0,38.917
44.52,44.52,44.52,44.52,0,39.467
43.76,43.76,43.76,43.76,0,38.793
42.36,44.7,42.36,44.4,200,39.36
42.5,42.5,42.5,42.5,0,37.676
41.1,41.1,41.1,41.1,0,36.435
45.0,45.0,45.0,45.0,0,39.891999999999996
44.0,44.0,44.0,44.0,0,39.006
44.01,44.01,44.01,44.01,0,39.015
42.63,42.63,42.63,42.63,0,37.791
43.4,43.4,43.4,43.4,0,38.474000000000004
43.4,43.4,43.4,43.4,0,38.474000000000004
43.0,43.0,43.0,43.0,0,38.119
43.6,43.6,43.6,43.6,0,38.650999999999996
43.1,43.1,43.1,43.1,0,38.208
43.0,43.0,43.0,43.0,0,38.119
43.6,43.6,43.6,43.6,0,38.650999999999996
43.6,43.6,43.6,43.6,0,38.650999999999996
43.6,43.6,43.6,43.6,0,38.650999999999996
44.4,44.4,42.6,42.6,0,37.765
41.52,41.52,40.6,40.6,0,35.992
40.15,40.15,40.15,40.15,0,35.593
41.25,42.3,41.25,42.3,200,37.499
42.63,42.63,42.63,42.63,0,37.791
41.5,41.5,41.5,41.5,0,36.79
41.5,41.5,38.9,38.9,0,34.485
38.6,38.6,38.6,38.6,0,34.219
36.85,36.85,36.85,36.85,0,32.667
35.56,36.99,35.56,36.99,100,32.791
37.11,37.11,37.11,37.11,0,32.898
37.0,37.0,37.0,37.0,0,32.8
37.65,37.65,37.65,37.65,0,33.376999999999995
37.09,37.96,37.09,37.96,100,33.650999999999996
37.0,37.0,37.0,37.0,0,32.8
36.76,36.76,36.76,36.76,0,32.588
37.4,37.4,37.4,37.4,0,33.155
37.0,37.0,37.0,37.0,0,32.8
37.1,37.1,37.1,37.1,0,32.889
37.0,37.0,37.0,37.0,0,32.8
37.1,37.1,37.1,37.1,0,32.889
37.18,37.18,37.18,37.18,0,32.96
37.52,37.52,37.52,37.52,0,33.260999999999996
37.52,37.52,37.52,37.52,0,33.260999999999996
37.0,37.0,37.0,37.0,0,32.8
36.0,36.0,36.0,36.0,0,31.914
35.2,35.2,35.2,35.2,0,31.205
34.1,34.1,32.9,32.9,100,29.166
33.33,33.33,33.33,33.33,100,29.546999999999997
33.7,33.7,33.7,33.7,0,29.875
33.91,33.91,33.91,33.91,100,30.061
35.32,36.3,35.32,36.3,0,32.18
36.5,39.0,36.5,39.0,500,34.573
39.11,39.11,39.11,39.11,0,34.671
41.31,41.31,41.31,41.31,0,36.621
41.1,41.59,41.1,41.33,0,36.639
41.7,41.7,41.0,41.0,0,36.346
40.9,40.95,39.0,39.0,400,34.573
38.51,38.51,38.51,38.51,0,34.139
39.4,39.4,39.33,39.33,0,34.866
39.01,39.01,39.01,39.01,0,34.582
37.1,37.1,37.1,37.1,0,32.889
36.91,36.91,36.91,36.91,0,32.721
37.0,37.0,37.0,37.0,0,32.8
36.25,36.25,36.25,36.25,0,32.135
35.52,35.52,35.52,35.52,0,31.488000000000003
35.0,35.0,35.0,35.0,0,31.026999999999997
34.0,34.19,34.0,34.19,100,30.309
35.45,35.45,35.45,35.45,0,31.426
36.3,36.3,36.3,36.3,0,32.18
35.5,35.5,35.5,35.5,0,31.471
35.01,35.01,35.01,35.01,0,31.035999999999998
35.11,35.11,35.11,35.11,0,31.125
35.25,35.25,34.5,34.5,100,30.584
34.95,34.95,34.95,34.95,0,30.983
34.9,34.9,34.9,34.9,0,30.939
35.5,36.0,35.5,36.0,800,31.914
35.7,35.76,35.7,35.76,100,31.701
36.0,36.0,36.0,36.0,0,31.914
35.22,36.0,35.22,36.0,0,31.914
35.6,35.6,35.6,35.6,0,31.559
35.75,37.3,35.75,37.3,0,33.066
36.82,36.82,36.82,36.82,0,32.641
37.71,37.71,37.71,37.71,0,33.43
37.55,37.55,37.55,37.55,0,33.288000000000004
37.35,37.35,37.35,37.35,0,33.111
36.89,36.89,36.89,36.89,0,32.703
36.5,36.5,36.5,36.5,0,32.357
36.6,36.6,36.6,36.6,0,32.446
37.0,37.0,37.0,37.0,0,32.8
36.8,36.8,36.8,36.8,0,32.623000000000005
36.5,36.5,36.5,36.5,0,32.357
29.0,30.89,28.7,29.75,300,26.373
28.8,29.78,28.8,29.78,0,26.4
29.02,29.02,29.02,29.02,0,25.726
29.6,29.6,29.6,29.6,0,26.24
29.8,29.8,29.8,29.8,0,26.418000000000003
29.28,29.28,29.28,29.28,0,25.956999999999997
29.2,29.2,29.2,29.2,0,25.886
29.0,29.0,29.0,29.0,0,25.708000000000002
28.76,28.76,28.65,28.65,0,25.398000000000003
28.15,28.15,28.15,28.15,0,24.955
27.87,27.87,27.87,27.87,0,24.706999999999997
27.64,27.64,27.64,27.64,0,24.503
27.77,27.77,27.77,27.77,0,24.618000000000002
27.0,27.7,27.0,27.7,0,24.555999999999997
27.16,27.16,27.16,27.16,0,24.076999999999998
27.56,27.56,27.56,27.56,0,24.432
28.04,28.04,28.04,28.04,0,24.857
28.75,28.75,28.75,28.75,0,25.487
28.2,28.2,28.2,28.2,0,24.999000000000002
28.01,28.01,28.01,28.01,0,24.831
27.9,27.9,27.9,27.9,0,24.733
27.15,27.55,27.15,27.55,600,24.423000000000002
27.3,27.3,27.3,27.3,0,24.201
27.2,27.2,27.2,27.2,0,24.113000000000003
27.11,27.11,27.11,27.11,0,24.033
26.9,26.9,26.9,26.9,0,23.846999999999998
26.64,26.64,26.64,26.64,0,23.616
26.6,26.6,26.6,26.6,0,23.581
26.12,26.12,26.12,26.12,0,23.155
26.3,26.3,26.3,26.3,0,23.315
26.17,27.0,26.17,27.0,0,23.935
26.62,26.62,26.62,26.62,0,23.598000000000003
26.96,26.96,26.96,26.96,0,23.9
27.55,27.55,27.55,27.55,0,24.423000000000002
28.5,28.5,28.5,28.5,0,25.265
27.8,27.8,27.8,27.8,0,24.645
27.93,27.93,27.83,27.83,0,24.671
27.83,27.83,27.83,27.83,0,24.671
27.7,27.7,27.7,27.7,0,24.555999999999997
27.55,27.55,27.55,27.55,0,24.423000000000002
27.58,27.58,27.58,27.58,0,24.45
27.2,27.2,27.0,27.0,0,23.935
27.45,27.45,27.45,27.45,0,24.334
27.53,27.53,27.53,27.53,0,24.405
27.25,27.25,27.25,27.25,0,24.156999999999996
27.0,27.0,27.0,27.0,0,23.935
28.41,28.41,28.41,28.41,0,25.185
29.38,29.38,29.0,29.0,400,25.708000000000002
28.6,28.6,28.6,28.6,0,25.354
28.51,28.51,28.51,28.51,0,25.274
28.7,28.7,28.7,28.7,0,25.441999999999997
29.5,29.5,29.5,29.5,0,26.151999999999997
31.55,31.55,31.55,31.55,0,27.969
31.78,31.78,31.78,31.78,0,28.173000000000002
30.33,30.33,30.33,30.33,0,26.886999999999997
29.9,29.9,29.9,29.9,0,26.506
29.23,29.23,29.23,29.23,0,25.912
29.1,29.1,29.1,29.1,0,25.796999999999997
28.65,28.65,28.65,28.65,0,25.398000000000003
28.8,28.8,28.8,28.8,0,25.531
29.03,29.03,29.03,29.03,0,25.735
28.31,28.31,28.31,28.31,0,25.096999999999998
28.25,28.25,28.25,28.25,0,25.043000000000003
28.5,28.5,28.5,28.5,0,25.265
28.5,28.5,28.5,28.5,0,25.265
29.0,29.0,29.0,29.0,0,25.708000000000002
28.8,28.8,28.8,28.8,0,25.531
28.7,28.7,28.7,28.7,0,25.441999999999997
30.15,30.15,29.72,29.72,200,26.346999999999998
29.75,29.75,29.45,29.45,200,26.107
29.5,29.5,29.5,29.5,0,26.151999999999997
28.37,28.37,28.37,28.37,0,25.15
28.35,28.35,28.35,28.35,0,25.131999999999998
27.64,27.64,27.64,27.64,0,24.503
28.2,28.2,28.2,28.2,0,24.999000000000002
28.2,28.2,28.2,28.2,0,24.999000000000002
28.0,28.0,28.0,28.0,0,24.822
28.0,28.0,28.0,28.0,0,24.822
28.25,28.25,28.25,28.25,0,25.043000000000003
28.15,28.15,27.54,27.54,0,24.414
27.5,27.5,27.5,27.5,0,24.379
27.4,27.4,27.4,27.4,0,24.29
28.01,28.01,28.01,28.01,0,24.831
28.01,28.01,28.01,28.01,0,24.831
28.05,28.05,28.05,28.05,0,24.866
28.0,28.0,28.0,28.0,0,24.822
27.3,27.3,27.3,27.3,0,24.201
28.01,28.01,28.01,28.01,0,24.831
28.7,28.7,28.7,28.7,0,25.441999999999997
29.1,29.1,29.1,29.1,0,25.796999999999997
29.08,29.08,29.08,29.08,0,25.779
29.25,29.25,29.25,29.25,0,25.93
30.48,30.48,30.38,30.38,200,26.932
30.2,30.2,30.2,30.2,0,26.772
30.23,30.23,30.23,30.23,0,26.799
30.4,30.48,30.35,30.35,800,26.905
30.31,30.31,30.31,30.31,0,26.87
30.3,30.6,30.3,30.6,0,27.127
30.3,30.31,29.99,29.99,400,26.586
28.6,28.6,28.6,28.6,0,25.354
28.0,28.0,28.0,28.0,0,24.822
28.25,28.25,28.25,28.25,0,25.043000000000003
28.0,28.0,28.0,28.0,0,24.822
29.01,29.01,29.01,29.01,0,25.717
28.6,28.6,28.6,28.6,0,25.354
29.53,29.53,29.23,29.23,200,25.912
29.15,29.15,29.15,29.15,0,25.840999999999998
29.75,29.75,29.75,29.75,0,26.373
29.5,29.5,29.5,29.5,0,26.151999999999997
30.05,30.07,30.05,30.07,0,26.656999999999996
30.0,30.0,30.0,30.0,0,26.595
30.05,30.05,30.05,30.05,0,26.639
30.05,30.05,30.05,30.05,0,26.639
29.51,29.51,29.51,29.51,0,26.16
30.0,30.0,30.0,30.0,0,26.595
30.0,30.0,30.0,30.0,0,26.595
30.0,30.0,30.0,30.0,0,26.595
30.0,30.0,30.0,30.0,0,26.595
30.0,30.0,30.0,30.0,0,26.595
30.0,30.0,30.0,30.0,0,26.595
30.01,30.01,30.01,30.01,0,26.604
29.68,29.68,29.68,29.68,0,26.311
30.0,30.0,30.0,30.0,0,26.595
30.0,30.0,30.0,30.0,0,26.595
30.0,30.0,30.0,30.0,0,26.595
30.2,30.2,30.2,30.2,0,26.772
30.2,30.21,30.2,30.21,600,26.781
30.01,30.01,30.01,30.01,0,26.604
30.0,30.0,30.0,30.0,0,26.595
29.9,29.9,29.9,29.9,0,26.506
30.0,30.0,30.0,30.0,0,26.595
30.0,30.1,30.0,30.1,300,26.683000000000003
29.73,29.73,29.73,29.73,0,26.355
29.7,29.7,29.7,29.7,0,26.329
29.76,29.76,29.76,29.76,0,26.381999999999998
29.8,29.8,29.8,29.8,0,26.418000000000003
29.76,29.76,29.76,29.76,0,26.381999999999998
29.76,29.76,29.76,29.76,0,26.381999999999998
29.76,29.76,29.76,29.76,0,26.381999999999998
29.9,29.9,29.9,29.9,0,26.506
29.91,29.91,29.91,29.91,0,26.515
30.0,30.0,30.0,30.0,0,26.595
30.1,30.1,30.1,30.1,0,26.683000000000003
30.01,30.01,30.01,30.01,0,26.604
30.05,30.05,30.05,30.05,0,26.639
30.15,30.15,30.15,30.15,0,26.728
30.26,30.26,30.26,30.26,0,26.825
30.3,30.3,30.3,30.3,0,26.861
30.3,30.3,30.3,30.3,0,26.861
30.41,30.41,30.41,30.41,0,26.958000000000002
30.51,30.51,30.51,30.51,0,27.046999999999997
30.93,30.93,30.93,30.93,0,27.419
33.5,33.5,33.5,33.5,0,29.698
33.52,33.52,33.52,33.52,0,29.715
33.05,33.05,33.05,33.05,0,29.299
33.05,33.05,33.05,33.05,0,29.299
33.2,33.2,33.1,33.1,400,29.343000000000004
33.05,33.05,33.05,33.05,0,29.299
31.84,31.84,31.61,31.8,1000,28.191
32.0,32.0,32.0,32.0,0,28.368000000000002
32.03,32.03,32.03,32.03,0,28.394000000000002
32.2,32.2,32.2,32.2,0,28.545
32.45,32.45,32.45,32.45,0,28.767
32.52,32.52,32.52,32.52,0,28.829
33.21,33.21,33.21,33.21,0,29.44
33.44,33.59,33.44,33.59,0,29.776999999999997
33.5,33.68,33.5,33.68,300,29.857
33.6,33.6,33.6,33.6,0,29.785999999999998
33.51,33.51,33.51,33.51,0,29.706
34.1,34.1,34.1,34.1,100,30.229
34.03,34.03,34.03,34.03,0,30.166999999999998
33.81,33.81,33.81,33.81,0,29.971999999999998
34.1,34.1,34.1,34.1,0,30.229
34.32,34.32,34.32,34.32,0,30.424
33.95,33.95,33.95,33.95,0,30.096
34.1,34.1,34.1,34.1,0,30.229
34.11,34.11,34.11,34.11,0,30.238000000000003
34.41,34.41,34.41,34.41,0,30.504
33.71,33.71,33.71,33.71,0,29.884
34.2,34.2,34.2,34.2,0,30.318
33.75,33.75,33.75,33.75,0,29.919
33.6,33.6,33.6,33.6,0,29.785999999999998
33.7,33.7,33.7,33.7,0,29.875
33.7,33.7,33.7,33.7,0,29.875
34.06,34.06,34.06,34.06,0,30.194000000000003
34.3,34.3,34.3,34.3,0,30.406999999999996
33.66,33.66,33.66,33.66,0,29.839000000000002
34.35,34.35,34.35,34.35,0,30.451
34.5,34.5,34.5,34.5,0,30.584
34.2,34.2,34.2,34.2,0,30.318
34.45,34.45,34.45,34.45,0,30.54
34.45,34.45,34.45,34.45,0,30.54
34.4,34.4,34.4,34.4,0,30.495
34.0,34.0,34.0,34.0,0,30.141
33.45,33.45,33.45,33.45,0,29.653000000000002
33.0,33.0,33.0,33.0,0,29.254
32.7,32.7,32.7,32.7,0,28.988000000000003
32.18,32.18,32.18,32.18,0,28.526999999999997
32.04,32.04,32.04,32.04,0,28.403000000000002
32.55,32.55,32.55,32.55,0,28.855
32.61,32.61,32.61,32.61,0,28.909000000000002
32.65,32.65,32.65,32.65,0,28.944000000000003
32.55,32.55,32.55,32.55,0,28.855
32.75,32.75,32.75,32.75,0,29.033
32.32,32.32,32.32,32.32,0,28.651999999999997
32.57,32.57,32.57,32.57,0,28.873
32.8,32.8,32.8,32.8,0,29.076999999999998
32.91,32.91,32.91,32.91,0,29.175
33.4,33.4,33.4,33.4,0,29.609
33.21,33.21,33.21,33.21,0,29.44
33.33,33.33,33.33,33.33,0,29.546999999999997
33.4,33.4,33.4,33.4,0,29.609
32.65,32.65,32.65,32.65,0,28.944000000000003
33.07,33.07,33.07,33.07,0,29.316
33.4,33.4,33.4,33.4,0,29.609
32.8,32.8,32.8,32.8,0,29.076999999999998
33.2,33.2,33.2,33.2,0,29.432
33.7,33.7,33.7,33.7,0,29.875
33.4,33.4,33.4,33.4,0,29.609
33.3,33.3,33.3,33.3,0,29.52
33.4,33.4,33.4,33.4,0,29.609
33.7,33.7,33.7,33.7,0,29.875
33.85,33.85,33.85,33.85,0,30.008000000000003
33.85,33.85,33.85,33.85,0,30.008000000000003
33.75,33.75,33.75,33.75,0,29.919
33.75,33.75,33.7,33.7,0,29.875
34.1,34.1,34.1,34.1,0,30.229
34.1,34.1,34.1,34.1,0,30.229
34.15,34.15,34.15,34.15,0,30.274
34.05,34.05,34.05,34.05,0,30.185
34.71,34.71,34.71,34.71,0,30.77
34.2,34.2,34.2,34.2,0,30.318
33.75,33.75,33.75,33.75,0,29.919
34.31,34.31,34.31,34.31,0,30.416
34.35,34.35,34.35,34.35,0,30.451
34.6,34.6,34.6,34.6,0,30.673000000000002
34.04,34.04,34.04,34.04,0,30.176
35.23,35.23,35.23,35.23,0,31.230999999999998
35.2,35.2,35.2,35.2,0,31.205
35.72,35.72,35.72,35.72,0,31.666
35.62,35.62,35.62,35.62,0,31.576999999999998
36.55,37.0,36.55,37.0,11900,32.8
36.7,36.7,36.7,36.7,0,32.534
37.11,37.11,37.05,37.05,0,32.845
36.76,37.8,36.76,37.67,10900,33.394
37.7,37.7,37.5,37.5,0,33.244
36.52,36.52,36.52,36.52,0,32.375
36.35,36.35,36.35,36.35,0,32.224000000000004
36.31,36.31,36.31,36.31,0,32.189
36.02,36.02,36.02,36.02,0,31.932
36.17,36.17,36.17,36.17,0,32.065
